seed,instance_id,scenario_id,scenario_name,trigger_variant,trigger_clock,replan_start_clock,committed_component,current_poi_id,thermal_multiplier,initial_route,completed_before_replan,remaining_mandatory_ids,unavailable_poi_ids,candidate_window,candidate_count,adaptive_route,tripmates_route,route_changed,adaptive_completed_visits,tripmates_completed_visits,completed_visit_loss,adaptive_utility,tripmates_utility,utility_difference,utility_loss_percent,adaptive_travel_min,tripmates_travel_min,travel_change_min,adaptive_owm,tripmates_owm,adaptive_ovm,tripmates_ovm,adaptive_toem,tripmates_toem,adaptive_wes,tripmates_wes,wes_difference,wes_reduction_percent,adaptive_final_cost_rm,tripmates_final_cost_rm,adaptive_finish_time,tripmates_finish_time,hard_constraints_passed,utility_guardrail_passed,visit_guardrail_passed,adaptive_generations,tripmates_generations,adaptive_convergence_generation,tripmates_convergence_generation,adaptive_evaluated_chromosomes,tripmates_evaluated_chromosomes,adaptive_unique_routes,tripmates_unique_routes,pair_runtime_seconds
1006,S1_early,S1,Heavy Rain,early,10:54,11:16,visit,2,1.800000,"[1, 2, 12, 4, 33, 34, 36, 13]","[1, 2]","[4, 13]",[],"[4, 13, 36, 12, 33, 34, 15, 18, 3, 37]",10,"[12, 4, 33, 34, 36, 13]","[12, 4, 33, 34, 36, 13]",False,8,8,0,66.962040,66.962040,0.000000,0.000000,66.502018,66.502018,0.000000,66.502018,66.502018,186.950000,186.950000,253.452018,253.452018,388.607112,388.607112,0.000000,0.000000,157.000000,157.000000,16:57,16:57,True,True,True,15,15,0,0,357,380,39,46,10.989760
1006,S1_nominal,S1,Heavy Rain,nominal,11:00,11:16,visit,2,1.800000,"[1, 2, 12, 4, 33, 34, 36, 13]","[1, 2]","[4, 13]",[],"[4, 13, 36, 12, 33, 34, 15, 18, 3, 37]",10,"[12, 4, 33, 34, 36, 13]","[12, 4, 33, 34, 36, 13]",False,8,8,0,66.962040,66.962040,0.000000,0.000000,66.502018,66.502018,0.000000,66.502018,66.502018,186.950000,186.950000,253.452018,253.452018,384.719112,384.719112,0.000000,0.000000,157.000000,157.000000,16:57,16:57,True,True,True,15,15,0,0,357,380,39,46,12.250795
1006,S1_late,S1,Heavy Rain,late,11:06,11:16,visit,2,1.800000,"[1, 2, 12, 4, 33, 34, 36, 13]","[1, 2]","[4, 13]",[],"[4, 13, 36, 12, 33, 34, 15, 18, 3, 37]",10,"[12, 4, 33, 34, 36, 13]","[12, 4, 33, 34, 36, 13]",False,8,8,0,66.962040,66.962040,0.000000,0.000000,66.502018,66.502018,0.000000,66.502018,66.502018,186.950000,186.950000,253.452018,253.452018,380.831112,380.831112,0.000000,0.000000,157.000000,157.000000,16:57,16:57,True,True,True,15,15,0,0,357,380,39,46,13.117926
1006,S5_early,S5,Heatwave,early,11:51,11:55,visit,12,2.000000,"[1, 2, 12, 4, 33, 34, 36, 13]","[1, 2, 12]","[4, 13]",[],"[4, 13, 36, 33, 34, 18, 15, 3, 17, 37]",10,"[4, 33, 34, 36, 13]","[4, 33, 34, 36, 13]",False,8,8,0,66.962040,66.962040,0.000000,0.000000,66.502018,66.502018,0.000000,66.502018,66.502018,186.950000,186.950000,253.452018,253.452018,379.196253,379.196253,0.000000,0.000000,157.000000,157.000000,16:57,16:57,True,True,True,15,15,0,0,388,405,19,19,9.643594
1006,S5_nominal,S5,Heatwave,nominal,12:00,12:05,walking_leg,4,2.000000,"[1, 2, 12, 4, 33, 34, 36, 13]","[1, 2, 12]","[4, 13]",[],"[4, 13, 36, 33, 34, 18, 15, 17, 42, 38]",10,"[4, 33, 34, 36, 13]","[4, 33, 34, 36, 13]",False,8,8,0,66.962040,66.962040,0.000000,0.000000,66.502018,66.502018,0.000000,66.502018,66.502018,186.950000,186.950000,253.452018,253.452018,371.754036,371.754036,0.000000,0.000000,157.000000,157.000000,16:57,16:57,True,True,True,15,15,0,0,401,390,22,22,6.822095
1006,S5_late,S5,Heatwave,late,12:09,13:35,visit,4,2.000000,"[1, 2, 12, 4, 33, 34, 36, 13]","[1, 2, 12, 4]",[13],[],"[13, 36, 33, 34, 18, 15, 17, 42, 38, 3]",10,"[33, 34, 36, 13]","[33, 34, 36, 13]",False,8,8,0,66.962040,66.962040,0.000000,0.000000,66.502018,66.502018,0.000000,66.502018,66.502018,186.950000,186.950000,253.452018,253.452018,365.765886,365.765886,0.000000,0.000000,157.000000,157.000000,16:57,16:57,True,True,True,15,20,0,0,423,557,24,25,9.603013
1006,S6_early,S6,Combined,early,10:54,11:16,visit,2,1.800000,"[1, 2, 12, 4, 33, 34, 36, 13]","[1, 2]","[4, 13]",[34],"[4, 13, 36, 12, 33, 15, 18, 3, 37, 17]",10,"[3, 4, 33, 36, 13]","[3, 4, 33, 36, 13]",False,7,7,0,58.071107,58.071107,0.000000,0.000000,80.005831,80.005831,0.000000,80.005831,80.005831,163.850000,163.850000,243.855831,243.855831,371.333975,371.333975,0.000000,0.000000,132.000000,132.000000,16:55,16:55,True,True,True,15,15,0,0,368,403,24,24,10.584616
1006,S6_nominal,S6,Combined,nominal,11:00,11:16,visit,2,1.800000,"[1, 2, 12, 4, 33, 34, 36, 13]","[1, 2]","[4, 13]",[34],"[4, 13, 36, 12, 33, 15, 18, 3, 37, 17]",10,"[3, 4, 33, 36, 13]","[3, 4, 33, 36, 13]",False,7,7,0,58.071107,58.071107,0.000000,0.000000,80.005831,80.005831,0.000000,80.005831,80.005831,163.850000,163.850000,243.855831,243.855831,367.445975,367.445975,0.000000,0.000000,132.000000,132.000000,16:55,16:55,True,True,True,15,15,0,0,368,403,24,24,12.858678
1006,S6_late,S6,Combined,late,11:06,11:16,visit,2,1.800000,"[1, 2, 12, 4, 33, 34, 36, 13]","[1, 2]","[4, 13]",[34],"[4, 13, 36, 12, 33, 15, 18, 3, 37, 17]",10,"[3, 4, 33, 36, 13]","[3, 4, 33, 36, 13]",False,7,7,0,58.071107,58.071107,0.000000,0.000000,80.005831,80.005831,0.000000,80.005831,80.005831,163.850000,163.850000,243.855831,243.855831,363.557975,363.557975,0.000000,0.000000,132.000000,132.000000,16:55,16:55,True,True,True,15,15,0,0,368,403,24,24,10.655315
1007,S1_early,S1,Heavy Rain,early,10:54,11:16,visit,2,1.800000,"[1, 2, 12, 4, 33, 34, 36, 13]","[1, 2]","[4, 13]",[],"[4, 13, 36, 12, 33, 34, 15, 18, 3, 37]",10,"[12, 4, 33, 34, 36, 13]","[12, 4, 33, 34, 36, 13]",False,8,8,0,66.962040,66.962040,0.000000,0.000000,66.502018,66.502018,0.000000,66.502018,66.502018,186.950000,186.950000,253.452018,253.452018,388.607112,388.607112,0.000000,0.000000,157.000000,157.000000,16:57,16:57,True,True,True,26,60,0,0,496,1335,43,54,28.856079
1007,S1_nominal,S1,Heavy Rain,nominal,11:00,11:16,visit,2,1.800000,"[1, 2, 12, 4, 33, 34, 36, 13]","[1, 2]","[4, 13]",[],"[4, 13, 36, 12, 33, 34, 15, 18, 3, 37]",10,"[12, 4, 33, 34, 36, 13]","[12, 4, 33, 34, 36, 13]",False,8,8,0,66.962040,66.962040,0.000000,0.000000,66.502018,66.502018,0.000000,66.502018,66.502018,186.950000,186.950000,253.452018,253.452018,384.719112,384.719112,0.000000,0.000000,157.000000,157.000000,16:57,16:57,True,True,True,26,60,0,0,496,1335,43,54,30.496888
1007,S1_late,S1,Heavy Rain,late,11:06,11:16,visit,2,1.800000,"[1, 2, 12, 4, 33, 34, 36, 13]","[1, 2]","[4, 13]",[],"[4, 13, 36, 12, 33, 34, 15, 18, 3, 37]",10,"[12, 4, 33, 34, 36, 13]","[12, 4, 33, 34, 36, 13]",False,8,8,0,66.962040,66.962040,0.000000,0.000000,66.502018,66.502018,0.000000,66.502018,66.502018,186.950000,186.950000,253.452018,253.452018,380.831112,380.831112,0.000000,0.000000,157.000000,157.000000,16:57,16:57,True,True,True,26,60,0,0,496,1335,43,54,28.980117
1007,S5_early,S5,Heatwave,early,11:51,11:55,visit,12,2.000000,"[1, 2, 12, 4, 33, 34, 36, 13]","[1, 2, 12]","[4, 13]",[],"[4, 13, 36, 33, 34, 18, 15, 3, 17, 37]",10,"[4, 33, 34, 36, 13]","[4, 33, 34, 36, 13]",False,8,8,0,66.962040,66.962040,0.000000,0.000000,66.502018,66.502018,0.000000,66.502018,66.502018,186.950000,186.950000,253.452018,253.452018,379.196253,379.196253,0.000000,0.000000,157.000000,157.000000,16:57,16:57,True,True,True,15,15,0,0,344,386,18,19,8.612936
1007,S5_nominal,S5,Heatwave,nominal,12:00,12:05,walking_leg,4,2.000000,"[1, 2, 12, 4, 33, 34, 36, 13]","[1, 2, 12]","[4, 13]",[],"[4, 13, 36, 33, 34, 18, 15, 17, 42, 38]",10,"[4, 33, 34, 36, 13]","[4, 33, 34, 36, 13]",False,8,8,0,66.962040,66.962040,0.000000,0.000000,66.502018,66.502018,0.000000,66.502018,66.502018,186.950000,186.950000,253.452018,253.452018,371.754036,371.754036,0.000000,0.000000,157.000000,157.000000,16:57,16:57,True,True,True,45,15,0,0,942,397,22,22,11.562118
1007,S5_late,S5,Heatwave,late,12:09,13:35,visit,4,2.000000,"[1, 2, 12, 4, 33, 34, 36, 13]","[1, 2, 12, 4]",[13],[],"[13, 36, 33, 34, 18, 15, 17, 42, 38, 3]",10,"[33, 34, 36, 13]","[33, 34, 36, 13]",False,8,8,0,66.962040,66.962040,0.000000,0.000000,66.502018,66.502018,0.000000,66.502018,66.502018,186.950000,186.950000,253.452018,253.452018,365.765886,365.765886,0.000000,0.000000,157.000000,157.000000,16:57,16:57,True,True,True,15,15,0,0,404,410,25,24,8.007355
1007,S6_early,S6,Combined,early,10:54,11:16,visit,2,1.800000,"[1, 2, 12, 4, 33, 34, 36, 13]","[1, 2]","[4, 13]",[34],"[4, 13, 36, 12, 33, 15, 18, 3, 37, 17]",10,"[3, 4, 33, 36, 13]","[3, 4, 33, 36, 13]",False,7,7,0,58.071107,58.071107,0.000000,0.000000,80.005831,80.005831,0.000000,80.005831,80.005831,163.850000,163.850000,243.855831,243.855831,371.333975,371.333975,0.000000,0.000000,132.000000,132.000000,16:55,16:55,True,True,True,16,19,1,2,392,483,24,25,12.323500
1007,S6_nominal,S6,Combined,nominal,11:00,11:16,visit,2,1.800000,"[1, 2, 12, 4, 33, 34, 36, 13]","[1, 2]","[4, 13]",[34],"[4, 13, 36, 12, 33, 15, 18, 3, 37, 17]",10,"[3, 4, 33, 36, 13]","[3, 4, 33, 36, 13]",False,7,7,0,58.071107,58.071107,0.000000,0.000000,80.005831,80.005831,0.000000,80.005831,80.005831,163.850000,163.850000,243.855831,243.855831,367.445975,367.445975,0.000000,0.000000,132.000000,132.000000,16:55,16:55,True,True,True,16,19,1,2,392,483,24,25,12.732771
1007,S6_late,S6,Combined,late,11:06,11:16,visit,2,1.800000,"[1, 2, 12, 4, 33, 34, 36, 13]","[1, 2]","[4, 13]",[34],"[4, 13, 36, 12, 33, 15, 18, 3, 37, 17]",10,"[3, 4, 33, 36, 13]","[3, 4, 33, 36, 13]",False,7,7,0,58.071107,58.071107,0.000000,0.000000,80.005831,80.005831,0.000000,80.005831,80.005831,163.850000,163.850000,243.855831,243.855831,363.557975,363.557975,0.000000,0.000000,132.000000,132.000000,16:55,16:55,True,True,True,16,19,1,2,392,483,24,25,13.269309
1008,S1_early,S1,Heavy Rain,early,10:54,11:16,visit,2,1.800000,"[1, 2, 12, 4, 33, 34, 36, 13]","[1, 2]","[4, 13]",[],"[4, 13, 36, 12, 33, 34, 15, 18, 3, 37]",10,"[12, 4, 33, 34, 36, 13]","[12, 4, 33, 34, 36, 13]",False,8,8,0,66.962040,66.962040,0.000000,0.000000,66.502018,66.502018,0.000000,66.502018,66.502018,186.950000,186.950000,253.452018,253.452018,388.607112,388.607112,0.000000,0.000000,157.000000,157.000000,16:57,16:57,True,True,True,27,60,0,0,614,1400,46,54,32.507631
1008,S1_nominal,S1,Heavy Rain,nominal,11:00,11:16,visit,2,1.800000,"[1, 2, 12, 4, 33, 34, 36, 13]","[1, 2]","[4, 13]",[],"[4, 13, 36, 12, 33, 34, 15, 18, 3, 37]",10,"[12, 4, 33, 34, 36, 13]","[12, 4, 33, 34, 36, 13]",False,8,8,0,66.962040,66.962040,0.000000,0.000000,66.502018,66.502018,0.000000,66.502018,66.502018,186.950000,186.950000,253.452018,253.452018,384.719112,384.719112,0.000000,0.000000,157.000000,157.000000,16:57,16:57,True,True,True,27,60,0,0,614,1400,46,54,32.087307
1008,S1_late,S1,Heavy Rain,late,11:06,11:16,visit,2,1.800000,"[1, 2, 12, 4, 33, 34, 36, 13]","[1, 2]","[4, 13]",[],"[4, 13, 36, 12, 33, 34, 15, 18, 3, 37]",10,"[12, 4, 33, 34, 36, 13]","[12, 4, 33, 34, 36, 13]",False,8,8,0,66.962040,66.962040,0.000000,0.000000,66.502018,66.502018,0.000000,66.502018,66.502018,186.950000,186.950000,253.452018,253.452018,380.831112,380.831112,0.000000,0.000000,157.000000,157.000000,16:57,16:57,True,True,True,27,60,0,0,614,1400,46,54,32.050247
1008,S5_early,S5,Heatwave,early,11:51,11:55,visit,12,2.000000,"[1, 2, 12, 4, 33, 34, 36, 13]","[1, 2, 12]","[4, 13]",[],"[4, 13, 36, 33, 34, 18, 15, 3, 17, 37]",10,"[4, 33, 34, 36, 13]","[4, 33, 34, 36, 13]",False,8,8,0,66.962040,66.962040,0.000000,0.000000,66.502018,66.502018,0.000000,66.502018,66.502018,186.950000,186.950000,253.452018,253.452018,379.196253,379.196253,0.000000,0.000000,157.000000,157.000000,16:57,16:57,True,True,True,15,15,0,0,399,393,18,18,9.876162
1008,S5_nominal,S5,Heatwave,nominal,12:00,12:05,walking_leg,4,2.000000,"[1, 2, 12, 4, 33, 34, 36, 13]","[1, 2, 12]","[4, 13]",[],"[4, 13, 36, 33, 34, 18, 15, 17, 42, 38]",10,"[4, 33, 34, 36, 13]","[4, 33, 34, 36, 13]",False,8,8,0,66.962040,66.962040,0.000000,0.000000,66.502018,66.502018,0.000000,66.502018,66.502018,186.950000,186.950000,253.452018,253.452018,371.754036,371.754036,0.000000,0.000000,157.000000,157.000000,16:57,16:57,True,True,True,15,15,0,0,412,408,20,21,7.309835
1008,S5_late,S5,Heatwave,late,12:09,13:35,visit,4,2.000000,"[1, 2, 12, 4, 33, 34, 36, 13]","[1, 2, 12, 4]",[13],[],"[13, 36, 33, 34, 18, 15, 17, 42, 38, 3]",10,"[33, 34, 36, 13]","[33, 34, 36, 13]",False,8,8,0,66.962040,66.962040,0.000000,0.000000,66.502018,66.502018,0.000000,66.502018,66.502018,186.950000,186.950000,253.452018,253.452018,365.765886,365.765886,0.000000,0.000000,157.000000,157.000000,16:57,16:57,True,True,True,15,32,0,0,386,819,23,25,10.711897
1008,S6_early,S6,Combined,early,10:54,11:16,visit,2,1.800000,"[1, 2, 12, 4, 33, 34, 36, 13]","[1, 2]","[4, 13]",[34],"[4, 13, 36, 12, 33, 15, 18, 3, 37, 17]",10,"[3, 4, 33, 36, 13]","[3, 4, 33, 36, 13]",False,7,7,0,58.071107,58.071107,0.000000,0.000000,80.005831,80.005831,0.000000,80.005831,80.005831,163.850000,163.850000,243.855831,243.855831,371.333975,371.333975,0.000000,0.000000,132.000000,132.000000,16:55,16:55,True,True,True,15,15,0,0,345,451,25,25,11.928417
1008,S6_nominal,S6,Combined,nominal,11:00,11:16,visit,2,1.800000,"[1, 2, 12, 4, 33, 34, 36, 13]","[1, 2]","[4, 13]",[34],"[4, 13, 36, 12, 33, 15, 18, 3, 37, 17]",10,"[3, 4, 33, 36, 13]","[3, 4, 33, 36, 13]",False,7,7,0,58.071107,58.071107,0.000000,0.000000,80.005831,80.005831,0.000000,80.005831,80.005831,163.850000,163.850000,243.855831,243.855831,367.445975,367.445975,0.000000,0.000000,132.000000,132.000000,16:55,16:55,True,True,True,15,15,0,0,345,451,25,25,11.297463
1008,S6_late,S6,Combined,late,11:06,11:16,visit,2,1.800000,"[1, 2, 12, 4, 33, 34, 36, 13]","[1, 2]","[4, 13]",[34],"[4, 13, 36, 12, 33, 15, 18, 3, 37, 17]",10,"[3, 4, 33, 36, 13]","[3, 4, 33, 36, 13]",False,7,7,0,58.071107,58.071107,0.000000,0.000000,80.005831,80.005831,0.000000,80.005831,80.005831,163.850000,163.850000,243.855831,243.855831,363.557975,363.557975,0.000000,0.000000,132.000000,132.000000,16:55,16:55,True,True,True,15,15,0,0,345,451,25,25,11.343523
1009,S1_early,S1,Heavy Rain,early,10:54,11:16,visit,2,1.800000,"[1, 2, 12, 4, 33, 34, 36, 13]","[1, 2]","[4, 13]",[],"[4, 13, 36, 12, 33, 34, 15, 18, 3, 37]",10,"[12, 4, 33, 34, 36, 13]","[12, 4, 33, 34, 36, 13]",False,8,8,0,66.962040,66.962040,0.000000,0.000000,66.502018,66.502018,0.000000,66.502018,66.502018,186.950000,186.950000,253.452018,253.452018,388.607112,388.607112,0.000000,0.000000,157.000000,157.000000,16:57,16:57,True,True,True,38,15,0,0,800,428,45,44,19.721254
1009,S1_nominal,S1,Heavy Rain,nominal,11:00,11:16,visit,2,1.800000,"[1, 2, 12, 4, 33, 34, 36, 13]","[1, 2]","[4, 13]",[],"[4, 13, 36, 12, 33, 34, 15, 18, 3, 37]",10,"[12, 4, 33, 34, 36, 13]","[12, 4, 33, 34, 36, 13]",False,8,8,0,66.962040,66.962040,0.000000,0.000000,66.502018,66.502018,0.000000,66.502018,66.502018,186.950000,186.950000,253.452018,253.452018,384.719112,384.719112,0.000000,0.000000,157.000000,157.000000,16:57,16:57,True,True,True,38,15,0,0,800,428,45,44,19.685848
1009,S1_late,S1,Heavy Rain,late,11:06,11:16,visit,2,1.800000,"[1, 2, 12, 4, 33, 34, 36, 13]","[1, 2]","[4, 13]",[],"[4, 13, 36, 12, 33, 34, 15, 18, 3, 37]",10,"[12, 4, 33, 34, 36, 13]","[12, 4, 33, 34, 36, 13]",False,8,8,0,66.962040,66.962040,0.000000,0.000000,66.502018,66.502018,0.000000,66.502018,66.502018,186.950000,186.950000,253.452018,253.452018,380.831112,380.831112,0.000000,0.000000,157.000000,157.000000,16:57,16:57,True,True,True,38,15,0,0,800,428,45,44,19.894251
1009,S5_early,S5,Heatwave,early,11:51,11:55,visit,12,2.000000,"[1, 2, 12, 4, 33, 34, 36, 13]","[1, 2, 12]","[4, 13]",[],"[4, 13, 36, 33, 34, 18, 15, 3, 17, 37]",10,"[4, 33, 34, 36, 13]","[4, 33, 34, 36, 13]",False,8,8,0,66.962040,66.962040,0.000000,0.000000,66.502018,66.502018,0.000000,66.502018,66.502018,186.950000,186.950000,253.452018,253.452018,379.196253,379.196253,0.000000,0.000000,157.000000,157.000000,16:57,16:57,True,True,True,15,15,0,0,376,336,19,19,9.929473
1009,S5_nominal,S5,Heatwave,nominal,12:00,12:05,walking_leg,4,2.000000,"[1, 2, 12, 4, 33, 34, 36, 13]","[1, 2, 12]","[4, 13]",[],"[4, 13, 36, 33, 34, 18, 15, 17, 42, 38]",10,"[4, 33, 34, 36, 13]","[4, 33, 34, 36, 13]",False,8,8,0,66.962040,66.962040,0.000000,0.000000,66.502018,66.502018,0.000000,66.502018,66.502018,186.950000,186.950000,253.452018,253.452018,371.754036,371.754036,0.000000,0.000000,157.000000,157.000000,16:57,16:57,True,True,True,15,15,0,0,390,389,22,22,7.730764
1009,S5_late,S5,Heatwave,late,12:09,13:35,visit,4,2.000000,"[1, 2, 12, 4, 33, 34, 36, 13]","[1, 2, 12, 4]",[13],[],"[13, 36, 33, 34, 18, 15, 17, 42, 38, 3]",10,"[33, 34, 36, 13]","[33, 34, 36, 13]",False,8,8,0,66.962040,66.962040,0.000000,0.000000,66.502018,66.502018,0.000000,66.502018,66.502018,186.950000,186.950000,253.452018,253.452018,365.765886,365.765886,0.000000,0.000000,157.000000,157.000000,16:57,16:57,True,True,True,15,27,0,0,400,809,25,25,11.857150
1009,S6_early,S6,Combined,early,10:54,11:16,visit,2,1.800000,"[1, 2, 12, 4, 33, 34, 36, 13]","[1, 2]","[4, 13]",[34],"[4, 13, 36, 12, 33, 15, 18, 3, 37, 17]",10,"[3, 4, 33, 36, 13]","[3, 4, 33, 36, 13]",False,7,7,0,58.071107,58.071107,0.000000,0.000000,80.005831,80.005831,0.000000,80.005831,80.005831,163.850000,163.850000,243.855831,243.855831,371.333975,371.333975,0.000000,0.000000,132.000000,132.000000,16:55,16:55,True,True,True,15,15,0,0,431,417,25,24,13.871614
1009,S6_nominal,S6,Combined,nominal,11:00,11:16,visit,2,1.800000,"[1, 2, 12, 4, 33, 34, 36, 13]","[1, 2]","[4, 13]",[34],"[4, 13, 36, 12, 33, 15, 18, 3, 37, 17]",10,"[3, 4, 33, 36, 13]","[3, 4, 33, 36, 13]",False,7,7,0,58.071107,58.071107,0.000000,0.000000,80.005831,80.005831,0.000000,80.005831,80.005831,163.850000,163.850000,243.855831,243.855831,367.445975,367.445975,0.000000,0.000000,132.000000,132.000000,16:55,16:55,True,True,True,15,15,0,0,431,417,25,24,12.106549
1009,S6_late,S6,Combined,late,11:06,11:16,visit,2,1.800000,"[1, 2, 12, 4, 33, 34, 36, 13]","[1, 2]","[4, 13]",[34],"[4, 13, 36, 12, 33, 15, 18, 3, 37, 17]",10,"[3, 4, 33, 36, 13]","[3, 4, 33, 36, 13]",False,7,7,0,58.071107,58.071107,0.000000,0.000000,80.005831,80.005831,0.000000,80.005831,80.005831,163.850000,163.850000,243.855831,243.855831,363.557975,363.557975,0.000000,0.000000,132.000000,132.000000,16:55,16:55,True,True,True,15,15,0,0,431,417,25,24,12.270923
1010,S1_early,S1,Heavy Rain,early,10:54,11:16,visit,2,1.800000,"[1, 2, 12, 4, 34, 36, 15, 13]","[1, 2]","[4, 13]",[],"[4, 13, 36, 12, 33, 34, 15, 18, 3, 37]",10,"[12, 4, 33, 34, 36, 13]","[12, 4, 33, 34, 36, 13]",False,8,8,0,66.962040,66.962040,0.000000,0.000000,66.502018,66.502018,0.000000,66.502018,66.502018,186.950000,186.950000,253.452018,253.452018,388.607112,388.607112,0.000000,0.000000,157.000000,157.000000,16:57,16:57,True,True,True,15,49,0,0,329,1108,36,52,22.665086
1010,S1_nominal,S1,Heavy Rain,nominal,11:00,11:16,visit,2,1.800000,"[1, 2, 12, 4, 34, 36, 15, 13]","[1, 2]","[4, 13]",[],"[4, 13, 36, 12, 33, 34, 15, 18, 3, 37]",10,"[12, 4, 33, 34, 36, 13]","[12, 4, 33, 34, 36, 13]",False,8,8,0,66.962040,66.962040,0.000000,0.000000,66.502018,66.502018,0.000000,66.502018,66.502018,186.950000,186.950000,253.452018,253.452018,384.719112,384.719112,0.000000,0.000000,157.000000,157.000000,16:57,16:57,True,True,True,15,49,0,0,329,1108,36,52,24.063673
1010,S1_late,S1,Heavy Rain,late,11:06,11:16,visit,2,1.800000,"[1, 2, 12, 4, 34, 36, 15, 13]","[1, 2]","[4, 13]",[],"[4, 13, 36, 12, 33, 34, 15, 18, 3, 37]",10,"[12, 4, 33, 34, 36, 13]","[12, 4, 33, 34, 36, 13]",False,8,8,0,66.962040,66.962040,0.000000,0.000000,66.502018,66.502018,0.000000,66.502018,66.502018,186.950000,186.950000,253.452018,253.452018,380.831112,380.831112,0.000000,0.000000,157.000000,157.000000,16:57,16:57,True,True,True,15,49,0,0,329,1108,36,52,22.342865
1010,S5_early,S5,Heatwave,early,11:51,11:55,visit,12,2.000000,"[1, 2, 12, 4, 34, 36, 15, 13]","[1, 2, 12]","[4, 13]",[],"[4, 13, 36, 33, 34, 18, 15, 3, 17, 37]",10,"[4, 33, 34, 36, 13]","[4, 33, 34, 36, 13]",False,8,8,0,66.962040,66.962040,0.000000,0.000000,66.502018,66.502018,0.000000,66.502018,66.502018,186.950000,186.950000,253.452018,253.452018,379.196253,379.196253,0.000000,0.000000,157.000000,157.000000,16:57,16:57,True,True,True,30,15,0,0,712,411,19,19,13.522340
1010,S5_nominal,S5,Heatwave,nominal,12:00,12:05,walking_leg,4,2.000000,"[1, 2, 12, 4, 34, 36, 15, 13]","[1, 2, 12]","[4, 13]",[],"[4, 13, 36, 33, 34, 18, 15, 17, 42, 38]",10,"[4, 33, 34, 36, 13]","[4, 33, 34, 36, 13]",False,8,8,0,66.962040,66.962040,0.000000,0.000000,66.502018,66.502018,0.000000,66.502018,66.502018,186.950000,186.950000,253.452018,253.452018,371.754036,371.754036,0.000000,0.000000,157.000000,157.000000,16:57,16:57,True,True,True,15,15,0,0,390,314,22,22,6.913176
1010,S5_late,S5,Heatwave,late,12:09,13:35,visit,4,2.000000,"[1, 2, 12, 4, 34, 36, 15, 13]","[1, 2, 12, 4]",[13],[],"[13, 36, 33, 34, 18, 15, 17, 42, 38, 3]",10,"[33, 34, 36, 13]","[33, 34, 36, 13]",False,8,8,0,66.962040,66.962040,0.000000,0.000000,66.502018,66.502018,0.000000,66.502018,66.502018,186.950000,186.950000,253.452018,253.452018,365.765886,365.765886,0.000000,0.000000,157.000000,157.000000,16:57,16:57,True,True,True,15,15,0,0,406,431,24,24,7.495722
1010,S6_early,S6,Combined,early,10:54,11:16,visit,2,1.800000,"[1, 2, 12, 4, 34, 36, 15, 13]","[1, 2]","[4, 13]",[34],"[4, 13, 36, 12, 33, 15, 18, 3, 37, 17]",10,"[3, 4, 33, 36, 13]","[3, 4, 33, 36, 13]",False,7,7,0,58.071107,58.071107,0.000000,0.000000,80.005831,80.005831,0.000000,80.005831,80.005831,163.850000,163.850000,243.855831,243.855831,371.333975,371.333975,0.000000,0.000000,132.000000,132.000000,16:55,16:55,True,True,True,15,15,0,0,355,396,23,24,10.683897
1010,S6_nominal,S6,Combined,nominal,11:00,11:16,visit,2,1.800000,"[1, 2, 12, 4, 34, 36, 15, 13]","[1, 2]","[4, 13]",[34],"[4, 13, 36, 12, 33, 15, 18, 3, 37, 17]",10,"[3, 4, 33, 36, 13]","[3, 4, 33, 36, 13]",False,7,7,0,58.071107,58.071107,0.000000,0.000000,80.005831,80.005831,0.000000,80.005831,80.005831,163.850000,163.850000,243.855831,243.855831,367.445975,367.445975,0.000000,0.000000,132.000000,132.000000,16:55,16:55,True,True,True,15,15,0,0,355,396,23,24,10.511826
1010,S6_late,S6,Combined,late,11:06,11:16,visit,2,1.800000,"[1, 2, 12, 4, 34, 36, 15, 13]","[1, 2]","[4, 13]",[34],"[4, 13, 36, 12, 33, 15, 18, 3, 37, 17]",10,"[3, 4, 33, 36, 13]","[3, 4, 33, 36, 13]",False,7,7,0,58.071107,58.071107,0.000000,0.000000,80.005831,80.005831,0.000000,80.005831,80.005831,163.850000,163.850000,243.855831,243.855831,363.557975,363.557975,0.000000,0.000000,132.000000,132.000000,16:55,16:55,True,True,True,15,15,0,0,355,396,23,24,10.514070
