seed,instance_id,scenario_id,trigger_variant,trigger_clock,replan_start_clock,thermal_multiplier,adaptive_candidate_window,tripmates_candidate_window,adaptive_candidate_count,tripmates_candidate_count,candidate_windows_differ,completed_before_replan,adaptive_route,tripmates_route,route_changed,adaptive_completed_visits,tripmates_completed_visits,completed_visit_loss,adaptive_utility,tripmates_utility,utility_loss_percent,adaptive_travel_min,tripmates_travel_min,travel_change_min,adaptive_owm,tripmates_owm,adaptive_ovm,tripmates_ovm,adaptive_toem,tripmates_toem,adaptive_wes,tripmates_wes,wes_reduction_percent,utility_guardrail_passed,visit_guardrail_passed,adaptive_generations,tripmates_generations,adaptive_convergence_generation,tripmates_convergence_generation
1001,S1_early,S1,early,10:54,11:16,1.800000,"[4, 13, 36, 12, 33, 34, 15, 18, 3, 37]","[4, 13, 36, 12, 34, 3, 33, 37, 15, 5]",10,10,True,"[1, 2]","[12, 4, 33, 34, 36, 13]","[12, 4, 33, 34, 36, 13]",False,8,8,0,66.962040,66.962040,0.000000,66.502018,66.502018,0.000000,66.502018,66.502018,186.950000,186.950000,253.452018,253.452018,388.607112,388.607112,0.000000,True,True,15,15,0,0
1001,S1_nominal,S1,nominal,11:00,11:16,1.800000,"[4, 13, 36, 12, 33, 34, 15, 18, 3, 37]","[4, 13, 36, 12, 34, 3, 33, 37, 15, 5]",10,10,True,"[1, 2]","[12, 4, 33, 34, 36, 13]","[12, 4, 33, 34, 36, 13]",False,8,8,0,66.962040,66.962040,0.000000,66.502018,66.502018,0.000000,66.502018,66.502018,186.950000,186.950000,253.452018,253.452018,384.719112,384.719112,0.000000,True,True,15,15,0,0
1001,S1_late,S1,late,11:06,11:16,1.800000,"[4, 13, 36, 12, 33, 34, 15, 18, 3, 37]","[4, 13, 36, 12, 34, 3, 33, 37, 15, 5]",10,10,True,"[1, 2]","[12, 4, 33, 34, 36, 13]","[12, 4, 33, 34, 36, 13]",False,8,8,0,66.962040,66.962040,0.000000,66.502018,66.502018,0.000000,66.502018,66.502018,186.950000,186.950000,253.452018,253.452018,380.831112,380.831112,0.000000,True,True,15,15,0,0
1001,S5_early,S5,early,11:51,11:55,2.000000,"[4, 13, 36, 33, 34, 18, 15, 3, 17, 37]","[4, 13, 36, 34, 33, 3, 37, 18, 15, 42]",10,10,True,"[1, 2, 12]","[4, 33, 34, 36, 13]","[4, 33, 34, 36, 13]",False,8,8,0,66.962040,66.962040,0.000000,66.502018,66.502018,0.000000,66.502018,66.502018,186.950000,186.950000,253.452018,253.452018,379.196253,379.196253,0.000000,True,True,15,36,0,0
1001,S5_nominal,S5,nominal,12:00,12:05,2.000000,"[4, 13, 36, 33, 34, 18, 15, 17, 42, 38]","[4, 13, 36, 34, 33, 3, 18, 37, 15, 42]",10,10,True,"[1, 2, 12]","[4, 33, 34, 36, 13]","[4, 33, 34, 36, 13]",False,8,8,0,66.962040,66.962040,0.000000,66.502018,66.502018,0.000000,66.502018,66.502018,186.950000,186.950000,253.452018,253.452018,371.754036,371.754036,0.000000,True,True,15,15,0,0
1001,S5_late,S5,late,12:09,13:35,2.000000,"[13, 36, 33, 34, 18, 15, 17, 42, 38, 3]","[13, 36, 34, 33, 3, 18, 37, 15, 42, 17]",10,10,True,"[1, 2, 12, 4]","[33, 34, 36, 13]","[33, 34, 36, 13]",False,8,8,0,66.962040,66.962040,0.000000,66.502018,66.502018,0.000000,66.502018,66.502018,186.950000,186.950000,253.452018,253.452018,365.765886,365.765886,0.000000,True,True,26,15,0,0
1001,S6_early,S6,early,10:54,11:16,1.800000,"[4, 13, 36, 12, 33, 15, 18, 3, 37, 17]","[4, 13, 36, 12, 3, 33, 37, 5, 15, 18]",10,10,True,"[1, 2]","[3, 4, 33, 36, 13]","[3, 4, 33, 36, 13]",False,7,7,0,58.071107,58.071107,0.000000,80.005831,80.005831,0.000000,80.005831,80.005831,163.850000,163.850000,243.855831,243.855831,371.333975,371.333975,0.000000,True,True,15,15,0,0
1001,S6_nominal,S6,nominal,11:00,11:16,1.800000,"[4, 13, 36, 12, 33, 15, 18, 3, 37, 17]","[4, 13, 36, 12, 3, 33, 37, 5, 15, 18]",10,10,True,"[1, 2]","[3, 4, 33, 36, 13]","[3, 4, 33, 36, 13]",False,7,7,0,58.071107,58.071107,0.000000,80.005831,80.005831,0.000000,80.005831,80.005831,163.850000,163.850000,243.855831,243.855831,367.445975,367.445975,0.000000,True,True,15,15,0,0
1001,S6_late,S6,late,11:06,11:16,1.800000,"[4, 13, 36, 12, 33, 15, 18, 3, 37, 17]","[4, 13, 36, 12, 3, 33, 37, 5, 15, 18]",10,10,True,"[1, 2]","[3, 4, 33, 36, 13]","[3, 4, 33, 36, 13]",False,7,7,0,58.071107,58.071107,0.000000,80.005831,80.005831,0.000000,80.005831,80.005831,163.850000,163.850000,243.855831,243.855831,363.557975,363.557975,0.000000,True,True,15,15,0,0
